dates,number,temperature,humidity
2023-09-08 08:06:10,736,25,80
2023-09-08 08:07:29,737,25,80
2023-09-08 08:08:46,738,25,80
2023-09-08 08:10:02,739,25,80
2023-09-08 08:11:18,740,25,80
2023-09-08 08:12:34,741,25,80
2023-09-08 08:13:50,742,25,80
2023-09-08 08:15:09,743,25,80
2023-09-08 08:16:25,744,25,80
2023-09-08 08:17:41,745,25,80
2023-09-08 08:19:14,746,25,80
2023-09-08 08:22:10,747,25,80
2023-09-08 08:23:19,748,25,80
2023-09-08 08:24:50,749,26,80
2023-09-08 08:26:08,750,26,80
2023-09-08 08:27:29,751,26,80
2023-09-08 08:28:45,752,26,80
2023-09-08 08:30:02,753,26,80
2023-09-08 08:31:19,754,25,80
2023-09-08 08:32:38,755,26,81
2023-09-08 08:34:03,756,26,81
2023-09-08 08:35:29,757,26,81
2023-09-08 08:37:02,758,26,81
2023-09-08 08:38:32,759,26,81
2023-09-08 08:39:52,760,26,81
2023-09-08 08:41:12,761,26,81
2023-09-08 08:43:54,762,26,81
2023-09-08 08:45:13,763,26,82
2023-09-08 08:46:32,764,26,81
2023-09-08 08:49:14,765,26,81
2023-09-08 08:50:31,766,26,81
2023-09-08 08:51:50,767,26,82
2023-09-08 08:53:07,768,26,82
2023-09-08 08:54:26,769,26,82
2023-09-08 08:55:45,770,26,82
2023-09-08 09:00:22,771,26,82
2023-09-08 09:01:54,772,26,82
2023-09-08 09:03:14,773,26,82
2023-09-08 09:04:31,774,26,82
2023-09-08 09:05:54,775,26,82
2023-09-08 09:07:11,776,26,82
2023-09-08 09:10:04,777,26,82
2023-09-08 09:11:22,778,26,82
2023-09-08 09:13:50,779,26,82
2023-09-08 09:15:05,780,26,82
2023-09-08 09:16:20,781,26,82
2023-09-08 09:17:36,782,26,82
2023-09-08 09:18:51,783,26,82
2023-09-08 09:20:07,784,26,82
2023-09-08 09:21:23,785,26,82
2023-09-08 09:22:39,786,26,82
2023-09-08 09:23:55,787,26,82
2023-09-08 09:25:11,788,26,83
2023-09-08 09:26:26,789,27,83
2023-09-08 09:27:43,790,27,83
2023-09-08 09:28:58,791,27,83
2023-09-08 09:30:14,792,24,83
2023-09-08 09:31:31,793,25,83
2023-09-08 09:32:46,794,25,83
2023-09-08 09:34:02,795,25,83
2023-09-08 09:35:17,796,25,83
2023-09-08 09:36:33,797,25,83
2023-09-08 09:37:48,798,25,83
2023-09-08 09:39:05,799,25,83
2023-09-08 09:40:20,800,25,83
2023-09-08 09:41:36,801,25,83
2023-09-08 09:42:52,802,25,83
2023-09-08 09:44:08,803,25,83
2023-09-08 09:45:24,804,25,83
2023-09-08 09:46:39,805,25,83
2023-09-08 09:47:56,806,25,83
2023-09-08 09:49:13,807,25,83
2023-09-08 09:50:29,808,25,83
2023-09-08 09:51:44,809,25,83
2023-09-08 09:53:00,810,25,83
2023-09-08 09:54:15,811,25,83
2023-09-08 09:55:32,812,25,83
2023-09-08 09:56:48,813,25,83
2023-09-08 09:58:04,814,25,83
2023-09-08 09:59:19,815,25,83
2023-09-08 10:00:35,816,25,83
2023-09-08 10:01:50,817,25,83
2023-09-08 10:03:06,818,26,83
2023-09-08 10:04:21,819,26,83
2023-09-08 10:05:37,820,26,83
2023-09-08 10:06:53,821,26,83
2023-09-08 10:08:09,822,26,83
2023-09-08 10:09:24,823,26,83
2023-09-08 10:10:40,824,26,83
2023-09-08 10:11:56,825,26,83
2023-09-08 10:13:13,826,26,83
2023-09-08 10:14:32,827,26,83
2023-09-08 10:15:52,828,26,83
2023-09-08 10:17:09,829,26,83
2023-09-08 10:18:28,830,26,83
2023-09-08 10:19:43,831,26,83
2023-09-08 10:20:59,832,26,83
2023-09-08 10:22:16,833,26,83
2023-09-08 10:19:44,834,26,83
2023-09-08 10:21:00,835,26,83
2023-09-08 10:22:17,836,26,83
2023-09-08 10:23:17,837,26,83
2023-09-08 10:24:17,838,26,83
2023-09-08 10:25:17,839,26,84
2023-09-08 10:26:17,840,26,84
2023-09-10 07:44:22,841,24,79
2023-09-10 07:45:30,842,24,79
2023-09-10 07:46:48,843,24,79
2023-09-10 07:49:37,844,24,79
2023-09-10 07:51:04,845,24,79
2023-09-10 07:52:32,846,25,80
2023-09-10 07:53:51,847,25,80
2023-09-10 07:55:09,848,25,80
2023-09-10 07:56:39,849,25,80
2023-09-10 07:58:10,850,25,80
2023-09-10 07:59:30,851,25,80
2023-09-10 08:00:50,852,25,80
2023-09-10 08:02:08,853,25,80
2023-09-10 08:03:27,854,25,80
2023-09-10 08:04:48,855,25,80
2023-09-10 08:06:10,856,25,80
2023-09-10 08:07:29,857,25,80
2023-09-10 08:08:46,858,25,80
2023-09-10 08:10:02,859,25,80
2023-09-10 08:11:18,860,25,80
2023-09-10 08:12:34,861,25,80
2023-09-10 08:13:50,862,25,80
2023-09-10 08:15:09,863,25,80
2023-09-10 08:16:25,864,25,80
2023-09-10 08:17:41,865,25,80
2023-09-10 08:19:14,866,25,80
2023-09-10 08:22:10,867,25,80
2023-09-10 08:23:19,868,25,80
2023-09-10 08:24:50,869,26,80
2023-09-10 08:26:08,870,26,80
2023-09-10 08:27:29,871,26,80
2023-09-10 08:28:45,872,26,80
2023-09-10 08:30:02,873,26,80
2023-09-10 08:31:19,874,25,80
2023-09-10 08:32:38,875,26,81
2023-09-10 08:34:03,876,26,81
2023-09-10 08:35:29,877,26,81
2023-09-10 08:37:02,878,26,81
2023-09-10 08:38:32,879,26,81
2023-09-10 08:39:52,880,26,81
2023-09-10 08:41:12,881,26,81
2023-09-10 08:43:54,882,26,81
2023-09-10 08:45:13,883,26,82
2023-09-10 08:46:32,884,26,81
2023-09-10 08:49:14,885,26,81
2023-09-10 08:50:31,886,26,81
2023-09-10 08:51:50,887,26,82
2023-09-10 08:53:07,888,26,82
2023-09-10 08:54:26,889,26,82
2023-09-10 08:55:45,890,26,82
2023-09-10 09:00:22,891,26,82
2023-09-10 09:01:54,892,26,82
2023-09-10 09:03:14,893,26,82
2023-09-10 09:04:31,894,26,82
2023-09-10 09:05:54,895,26,82
2023-09-10 09:07:11,896,26,82
2023-09-10 09:10:04,897,26,82
2023-09-10 09:11:22,898,26,82
2023-09-10 09:13:50,899,26,82
2023-09-10 09:15:05,900,26,82
2023-09-10 09:16:20,901,26,82
2023-09-10 09:17:36,902,26,82
2023-09-10 09:18:51,903,26,82
2023-09-10 09:20:07,904,26,82
2023-09-10 09:21:23,905,26,82
2023-09-10 09:22:39,906,26,82
2023-09-10 09:23:55,907,26,82
2023-09-10 09:25:11,908,26,83
2023-09-10 09:26:26,909,27,83
2023-09-10 09:27:43,910,27,83
2023-09-10 09:28:58,911,27,83
2023-09-10 09:30:14,912,24,83
2023-09-10 09:31:31,913,25,83
2023-09-10 09:32:46,914,25,83
2023-09-10 09:34:02,915,25,83
2023-09-10 09:35:17,916,25,83
2023-09-10 09:36:33,917,25,83
2023-09-10 09:37:48,918,25,83
2023-09-10 09:39:05,919,25,83
2023-09-10 09:40:20,920,25,83
2023-09-10 09:41:36,921,25,83
2023-09-10 09:42:52,922,25,83
2023-09-10 09:44:08,923,25,83
2023-09-10 09:45:24,924,25,83
2023-09-10 09:46:39,925,25,83
2023-09-10 09:47:56,926,25,83
2023-09-10 09:49:13,927,25,83
2023-09-10 09:50:29,928,25,83
2023-09-10 09:51:44,929,25,83
2023-09-10 09:53:00,930,25,83
2023-09-10 09:54:15,931,25,83
2023-09-10 09:55:32,932,25,83
2023-09-10 09:56:48,933,25,83
2023-09-10 09:58:04,934,25,83
2023-09-10 09:59:19,935,25,83
2023-09-10 10:00:35,936,25,83
2023-09-10 10:01:50,937,25,83
2023-09-10 10:03:06,938,26,83
2023-09-10 10:04:21,939,26,83
2023-09-10 10:05:37,940,26,83
2023-09-10 10:06:53,941,26,83
2023-09-10 10:08:09,942,26,83
2023-09-10 10:09:24,943,26,83
2023-09-10 10:10:40,944,26,83
2023-09-10 10:11:56,945,26,83
2023-09-10 10:13:13,946,26,83
2023-09-10 10:14:32,947,26,83
2023-09-10 10:15:52,948,26,83
2023-09-10 10:17:09,949,26,83
2023-09-10 10:18:28,950,26,83
2023-09-10 10:19:43,951,26,83
2023-09-10 10:20:59,952,26,83
2023-09-10 10:22:16,953,26,83
2023-09-10 10:19:44,954,26,83
2023-09-10 10:21:00,955,26,83
2023-09-10 10:22:17,956,26,83
2023-09-10 10:23:17,957,26,83
2023-09-10 10:24:17,958,26,83
2023-09-10 10:25:17,959,26,84
2023-09-10 10:26:17,960,26,84
2023-09-11 07:44:22,961,24,79
2023-09-11 07:45:30,962,24,79
2023-09-11 07:46:48,963,24,79
2023-09-11 07:49:37,964,24,79
2023-09-11 07:51:04,965,24,79
2023-09-11 07:52:32,966,25,80
2023-09-11 07:53:51,967,25,80
2023-09-11 07:55:09,968,25,80
2023-09-11 07:56:39,969,25,80
2023-09-11 07:58:10,970,25,80
2023-09-11 07:59:30,971,25,80
2023-09-11 08:00:50,972,25,80
2023-09-11 08:02:08,973,25,80
2023-09-11 08:03:27,974,25,80
2023-09-11 08:04:48,975,25,80
2023-09-11 08:06:10,976,25,80
2023-09-11 08:07:29,977,25,80
2023-09-11 08:08:46,978,25,80
2023-09-11 08:10:02,979,25,80
2023-09-11 08:11:18,980,25,80
2023-09-11 08:12:34,981,25,80
2023-09-11 08:13:50,982,25,80
2023-09-11 08:15:09,983,25,80
2023-09-11 08:16:25,984,25,80
2023-09-11 08:17:41,985,25,80
2023-09-11 08:19:14,986,25,80
2023-09-11 08:22:10,987,25,80
2023-09-11 08:23:19,988,25,80
2023-09-11 08:24:50,989,26,80
2023-09-11 08:26:08,990,26,80
2023-09-11 08:27:29,991,26,80
2023-09-11 08:28:45,992,26,80
2023-09-11 08:30:02,993,26,80
2023-09-11 08:31:19,994,25,80
2023-09-11 08:32:38,995,26,81
2023-09-11 08:34:03,996,26,81
2023-09-11 08:35:29,997,26,81
2023-09-11 08:37:02,998,26,81
2023-09-11 08:38:32,999,26,81
2023-09-11 08:39:52,1000,26,81
2023-09-11 08:41:12,1001,26,81
2023-09-11 08:43:54,1002,26,81
2023-09-11 08:45:13,1003,26,82
2023-09-11 08:46:32,1004,26,81
2023-09-11 08:49:14,1005,26,81
2023-09-11 08:50:31,1006,26,81
2023-09-11 08:51:50,1007,26,82
2023-09-11 08:53:07,1008,26,82
2023-09-11 08:54:26,1009,26,82
2023-09-11 08:55:45,1010,26,82
2023-09-11 09:00:22,1011,26,82
2023-09-11 09:01:54,1012,26,82
2023-09-11 09:03:14,1013,26,82
2023-09-11 09:04:31,1014,26,82
2023-09-11 09:05:54,1015,26,82
2023-09-11 09:07:11,1016,26,82
2023-09-11 09:10:04,1017,26,82
2023-09-11 09:11:22,1018,26,82
2023-09-11 09:13:50,1019,26,82
2023-09-11 09:15:05,1020,26,82
2023-09-11 09:16:20,1021,26,82
2023-09-11 09:17:36,1022,26,82
2023-09-11 09:18:51,1023,26,82
2023-09-11 09:20:07,1024,26,82
2023-09-11 09:21:23,1025,26,82
2023-09-11 09:22:39,1026,26,82
2023-09-11 09:23:55,1027,26,82
2023-09-11 09:25:11,1028,26,83
2023-09-11 09:26:26,1029,27,83
2023-09-11 09:27:43,1030,27,83
2023-09-11 09:28:58,1031,27,83
2023-09-11 09:30:14,1032,24,83
2023-09-11 09:31:31,1033,25,83
2023-09-11 09:32:46,1034,25,83
2023-09-11 09:34:02,1035,25,83
2023-09-11 09:35:17,1036,25,83
2023-09-11 09:36:33,1037,25,83
2023-09-11 09:37:48,1038,25,83
2023-09-11 09:39:05,1039,25,83
2023-09-11 09:40:20,1040,25,83
2023-09-11 09:41:36,1041,25,83
2023-09-11 09:42:52,1042,25,83
2023-09-11 09:44:08,1043,25,83
2023-09-11 09:45:24,1044,25,83
2023-09-11 09:46:39,1045,25,83
2023-09-11 09:47:56,1046,25,83
2023-09-11 09:49:13,1047,25,83
2023-09-11 09:50:29,1048,25,83
2023-09-11 09:51:44,1049,25,83
2023-09-11 09:53:00,1050,25,83
2023-09-11 09:54:15,1051,25,83
2023-09-11 09:55:32,1052,25,83
2023-09-11 09:56:48,1053,25,83
2023-09-11 09:58:04,1054,25,83
2023-09-11 09:59:19,1055,25,83
2023-09-11 10:00:35,1056,25,83
2023-09-11 10:01:50,1057,25,83
2023-09-11 10:03:06,1058,26,83
2023-09-11 10:04:21,1059,26,83
2023-09-11 10:05:37,1060,26,83
2023-09-11 10:06:53,1061,26,83
2023-09-11 10:08:09,1062,26,83
2023-09-11 10:09:24,1063,26,83
2023-09-11 10:10:40,1064,26,83
2023-09-11 10:11:56,1065,26,83
2023-09-11 10:13:13,1066,26,83
2023-09-11 10:14:32,1067,26,83
2023-09-11 10:15:52,1068,26,83
2023-09-11 10:17:09,1069,26,83
2023-09-11 10:18:28,1070,26,83
2023-09-11 10:19:43,1071,26,83
2023-09-11 10:20:59,1072,26,83
2023-09-11 10:22:16,1073,26,83
2023-09-11 10:19:44,1074,26,83
2023-09-11 10:21:00,1075,26,83
2023-09-11 10:22:17,1076,26,83
2023-09-11 10:23:17,1077,26,83
2023-09-11 10:24:17,1078,26,83
2023-09-11 10:25:17,1079,26,84
2023-09-11 10:26:17,1080,26,84
2023-09-12 07:44:22,1081,24,79
2023-09-12 07:45:30,1082,24,79
2023-09-12 07:46:48,1083,24,79
2023-09-12 07:49:37,1084,24,79
2023-09-12 07:51:04,1085,24,79
2023-09-12 07:52:32,1086,25,80
2023-09-12 07:53:51,1087,25,80
2023-09-12 07:55:09,1088,25,80
2023-09-12 07:56:39,1089,25,80
2023-09-12 07:58:10,1090,25,80
2023-09-12 07:59:30,1091,25,80
2023-09-12 08:00:50,1092,25,80
2023-09-12 08:02:08,1093,25,80
2023-09-12 08:03:27,1094,25,80
2023-09-12 08:04:48,1095,25,80
2023-09-12 08:06:10,1096,25,80
2023-09-12 08:07:29,1097,25,80
2023-09-12 08:08:46,1098,25,80
2023-09-12 08:10:02,1099,25,80
2023-09-12 08:11:18,1100,25,80
2023-09-12 08:12:34,1101,25,80
2023-09-12 08:13:50,1102,25,80
2023-09-12 08:15:09,1103,25,80
2023-09-12 08:16:25,1104,25,80
2023-09-12 08:17:41,1105,25,80
2023-09-12 08:19:14,1106,25,80
2023-09-12 08:22:10,1107,25,80
2023-09-12 08:23:19,1108,25,80
2023-09-12 08:24:50,1109,26,80
2023-09-12 08:26:08,1110,26,80
2023-09-12 08:27:29,1111,26,80
2023-09-12 08:28:45,1112,26,80
2023-09-12 08:30:02,1113,26,80
2023-09-12 08:31:19,1114,25,80
2023-09-12 08:32:38,1115,26,81
2023-09-12 08:34:03,1116,26,81
2023-09-12 08:35:29,1117,26,81
2023-09-12 08:37:02,1118,26,81
2023-09-12 08:38:32,1119,26,81
2023-09-12 08:39:52,1120,26,81
2023-09-12 08:41:12,1121,26,81
2023-09-12 08:43:54,1122,26,81
2023-09-12 08:45:13,1123,26,82
2023-09-12 08:46:32,1124,26,81
2023-09-12 08:49:14,1125,26,81
2023-09-12 08:50:31,1126,26,81
2023-09-12 08:51:50,1127,26,82
2023-09-12 08:53:07,1128,26,82
2023-09-12 08:54:26,1129,26,82
2023-09-12 08:55:45,1130,26,82
2023-09-12 09:00:22,1131,26,82
2023-09-12 09:01:54,1132,26,82
2023-09-12 09:03:14,1133,26,82
2023-09-12 09:04:31,1134,26,82
2023-09-12 09:05:54,1135,26,82
2023-09-12 09:07:11,1136,26,82
2023-09-12 09:10:04,1137,26,82
2023-09-12 09:11:22,1138,26,82
2023-09-12 09:13:50,1139,26,82
2023-09-12 09:15:05,1140,26,82
2023-09-12 09:16:20,1141,26,82
2023-09-12 09:17:36,1142,26,82
2023-09-12 09:18:51,1143,26,82
2023-09-12 09:20:07,1144,26,82
2023-09-12 09:21:23,1145,26,82
2023-09-12 09:22:39,1146,26,82
2023-09-12 09:23:55,1147,26,82
2023-09-12 09:25:11,1148,26,83
2023-09-12 09:26:26,1149,27,83
2023-09-12 09:27:43,1150,27,83
2023-09-12 09:28:58,1151,27,83
2023-09-12 09:30:14,1152,24,83
2023-09-12 09:31:31,1153,25,83
2023-09-12 09:32:46,1154,25,83
2023-09-12 09:34:02,1155,25,83
2023-09-12 09:35:17,1156,25,83
2023-09-12 09:36:33,1157,25,83
2023-09-12 09:37:48,1158,25,83
2023-09-12 09:39:05,1159,25,83
2023-09-12 09:40:20,1160,25,83
2023-09-12 09:41:36,1161,25,83
2023-09-12 09:42:52,1162,25,83
2023-09-12 09:44:08,1163,25,83
2023-09-12 09:45:24,1164,25,83
2023-09-12 09:46:39,1165,25,83
2023-09-12 09:47:56,1166,25,83
2023-09-12 09:49:13,1167,25,83
2023-09-12 09:50:29,1168,25,83
2023-09-12 09:51:44,1169,25,83
2023-09-12 09:53:00,1170,25,83
2023-09-12 09:54:15,1171,25,83
2023-09-12 09:55:32,1172,25,83
2023-09-12 09:56:48,1173,25,83
2023-09-12 09:58:04,1174,25,83
2023-09-12 09:59:19,1175,25,83
2023-09-12 10:00:35,1176,25,83
2023-09-12 10:01:50,1177,25,83
2023-09-12 10:03:06,1178,26,83
2023-09-12 10:04:21,1179,26,83
2023-09-12 10:05:37,1180,26,83
2023-09-12 10:06:53,1181,26,83
2023-09-12 10:08:09,1182,26,83
2023-09-12 10:09:24,1183,26,83
2023-09-12 10:10:40,1184,26,83
2023-09-12 10:11:56,1185,26,83
2023-09-12 10:13:13,1186,26,83
2023-09-12 10:14:32,1187,26,83
2023-09-12 10:15:52,1188,26,83
2023-09-12 10:17:09,1189,26,83
2023-09-12 10:18:28,1190,26,83
2023-09-12 10:19:43,1191,26,83
2023-09-12 10:20:59,1192,26,83
2023-09-12 10:22:16,1193,26,83
2023-09-12 10:19:44,1194,26,83
2023-09-12 10:21:00,1195,26,83
2023-09-12 10:22:17,1196,26,83
2023-09-12 10:23:17,1197,26,83
2023-09-12 10:24:17,1198,26,83
2023-09-12 10:25:17,1199,26,84
2023-09-12 10:26:17,1200,26,84
2023-09-13 07:44:22,1201,24,79
2023-09-13 07:45:30,1202,24,79
2023-09-13 07:46:48,1203,24,79
2023-09-13 07:49:37,1204,24,79
2023-09-13 07:51:04,1205,24,79
2023-09-13 07:52:32,1206,25,80
2023-09-13 07:53:51,1207,25,80
2023-09-13 07:55:09,1208,25,80
2023-09-13 07:56:39,1209,25,80
2023-09-13 07:58:10,1210,25,80
2023-09-13 07:59:30,1211,25,80
2023-09-13 08:00:50,1212,25,80
2023-09-13 08:02:08,1213,25,80
2023-09-13 08:03:27,1214,25,80
2023-09-13 08:04:48,1215,25,80
2023-09-13 08:06:10,1216,25,80
2023-09-13 08:07:29,1217,25,80
2023-09-13 08:08:46,1218,25,80
2023-09-13 08:10:02,1219,25,80
2023-09-13 08:11:18,1220,25,80
2023-09-13 08:12:34,1221,25,80
2023-09-13 08:13:50,1222,25,80
2023-09-13 08:15:09,1223,25,80
2023-09-13 08:16:25,1224,25,80
2023-09-13 08:17:41,1225,25,80
2023-09-13 08:19:14,1226,25,80
2023-09-13 08:22:10,1227,25,80
2023-09-13 08:23:19,1228,25,80
2023-09-13 08:24:50,1229,26,80
2023-09-13 08:26:08,1230,26,80
2023-09-13 08:27:29,1231,26,80
2023-09-13 08:28:45,1232,26,80
2023-09-13 08:30:02,1233,26,80
2023-09-13 08:31:19,1234,25,80
2023-09-13 08:32:38,1235,26,81
2023-09-13 08:34:03,1236,26,81
2023-09-13 08:35:29,1237,26,81
2023-09-13 08:37:02,1238,26,81
2023-09-13 08:38:32,1239,26,81
2023-09-13 08:39:52,1240,26,81
2023-09-13 08:41:12,1241,26,81
2023-09-13 08:43:54,1242,26,81
2023-09-13 08:45:13,1243,26,82
2023-09-13 08:46:32,1244,26,81
2023-09-13 08:49:14,1245,26,81
2023-09-13 08:50:31,1246,26,81
2023-09-13 08:51:50,1247,26,82
2023-09-13 08:53:07,1248,26,82
2023-09-13 08:54:26,1249,26,82
2023-09-13 08:55:45,1250,26,82
2023-09-13 09:00:22,1251,26,82
2023-09-13 09:01:54,1252,26,82
2023-09-13 09:03:14,1253,26,82
2023-09-13 09:04:31,1254,26,82
2023-09-13 09:05:54,1255,26,82
2023-09-13 09:07:11,1256,26,82
2023-09-13 09:10:04,1257,26,82
2023-09-13 09:11:22,1258,26,82
2023-09-13 09:13:50,1259,26,82
2023-09-13 09:15:05,1260,26,82
2023-09-13 09:16:20,1261,26,82
2023-09-13 09:17:36,1262,26,82
2023-09-13 09:18:51,1263,26,82
2023-09-13 09:20:07,1264,26,82
2023-09-13 09:21:23,1265,26,82
2023-09-13 09:22:39,1266,26,82
2023-09-13 09:23:55,1267,26,82
2023-09-13 09:25:11,1268,26,83
2023-09-13 09:26:26,1269,27,83
2023-09-13 09:27:43,1270,27,83
2023-09-13 09:28:58,1271,27,83
2023-09-13 09:30:14,1272,24,83
2023-09-13 09:31:31,1273,25,83
2023-09-13 09:32:46,1274,25,83
2023-09-13 09:34:02,1275,25,83
2023-09-13 09:35:17,1276,25,83
2023-09-13 09:36:33,1277,25,83
2023-09-13 09:37:48,1278,25,83
2023-09-13 09:39:05,1279,25,83
2023-09-13 09:40:20,1280,25,83
2023-09-13 09:41:36,1281,25,83
2023-09-13 09:42:52,1282,25,83
2023-09-13 09:44:08,1283,25,83
2023-09-13 09:45:24,1284,25,83
2023-09-13 09:46:39,1285,25,83
2023-09-13 09:47:56,1286,25,83
2023-09-13 09:49:13,1287,25,83
2023-09-13 09:50:29,1288,25,83
2023-09-13 09:51:44,1289,25,83
2023-09-13 09:53:00,1290,25,83
2023-09-13 09:54:15,1291,25,83
2023-09-13 09:55:32,1292,25,83
2023-09-13 09:56:48,1293,25,83
2023-09-13 09:58:04,1294,25,83
2023-09-13 09:59:19,1295,25,83
2023-09-13 10:00:35,1296,25,83
2023-09-13 10:01:50,1297,25,83
2023-09-13 10:03:06,1298,26,83
2023-09-13 10:04:21,1299,26,83
2023-09-13 10:05:37,1300,26,83
2023-09-13 10:06:53,1301,26,83
2023-09-13 10:08:09,1302,26,83
2023-09-13 10:09:24,1303,26,83
2023-09-13 10:10:40,1304,26,83
2023-09-13 10:11:56,1305,26,83
2023-09-13 10:13:13,1306,26,83
2023-09-13 10:14:32,1307,26,83
2023-09-13 10:15:52,1308,26,83
2023-09-13 10:17:09,1309,26,83
2023-09-13 10:18:28,1310,26,83
2023-09-13 10:19:43,1311,26,83
2023-09-13 10:20:59,1312,26,83
2023-09-13 10:22:16,1313,26,83
2023-09-13 10:19:44,1314,26,83
2023-09-13 10:21:00,1315,26,83
2023-09-13 10:22:17,1316,26,83
2023-09-13 10:23:17,1317,26,83
2023-09-13 10:24:17,1318,26,83
2023-09-13 10:25:17,1319,26,84
2023-09-13 10:26:17,1320,26,84
2023-09-14 07:44:22,1321,24,79
2023-09-14 07:45:30,1322,24,79
2023-09-14 07:46:48,1323,24,79
2023-09-14 07:49:37,1324,24,79
2023-09-14 07:51:04,1325,24,79
2023-09-14 07:52:32,1326,25,80
2023-09-14 07:53:51,1327,25,80
2023-09-14 07:55:09,1328,25,80
2023-09-14 07:56:39,1329,25,80
2023-09-14 07:58:10,1330,25,80
2023-09-14 07:59:30,1331,25,80
2023-09-14 08:00:50,1332,25,80
2023-09-14 08:02:08,1333,25,80
2023-09-14 08:03:27,1334,25,80
2023-09-14 08:04:48,1335,25,80
2023-09-14 08:06:10,1336,25,80
2023-09-14 08:07:29,1337,25,80
2023-09-14 08:08:46,1338,25,80
2023-09-14 08:10:02,1339,25,80
2023-09-14 08:11:18,1340,25,80
2023-09-14 08:12:34,1341,25,80
2023-09-14 08:13:50,1342,25,80
2023-09-14 08:15:09,1343,25,80
2023-09-14 08:16:25,1344,25,80
2023-09-14 08:17:41,1345,25,80
2023-09-14 08:19:14,1346,25,80
2023-09-14 08:22:10,1347,25,80
2023-09-14 08:23:19,1348,25,80
2023-09-14 08:24:50,1349,26,80
2023-09-14 08:26:08,1350,26,80
2023-09-14 08:27:29,1351,26,80
2023-09-14 08:28:45,1352,26,80
2023-09-14 08:30:02,1353,26,80
2023-09-14 08:31:19,1354,25,80
2023-09-14 08:32:38,1355,26,81
2023-09-14 08:34:03,1356,26,81
2023-09-14 08:35:29,1357,26,81
2023-09-14 08:37:02,1358,26,81
2023-09-14 08:38:32,1359,26,81
2023-09-14 08:39:52,1360,26,81
2023-09-14 08:41:12,1361,26,81
2023-09-14 08:43:54,1362,26,81
2023-09-14 08:45:13,1363,26,82
2023-09-14 08:46:32,1364,26,81
2023-09-14 08:49:14,1365,26,81
2023-09-14 08:50:31,1366,26,81
2023-09-14 08:51:50,1367,26,82
2023-09-14 08:53:07,1368,26,82
2023-09-14 08:54:26,1369,26,82
2023-09-14 08:55:45,1370,26,82
2023-09-14 09:00:22,1371,26,82
2023-09-14 09:01:54,1372,26,82
2023-09-14 09:03:14,1373,26,82
2023-09-14 09:04:31,1374,26,82
2023-09-14 09:05:54,1375,26,82
2023-09-14 09:07:11,1376,26,82
2023-09-14 09:10:04,1377,26,82
2023-09-14 09:11:22,1378,26,82
2023-09-14 09:13:50,1379,26,82
2023-09-14 09:15:05,1380,26,82
2023-09-14 09:16:20,1381,26,82
2023-09-14 09:17:36,1382,26,82
2023-09-14 09:18:51,1383,26,82
2023-09-14 09:20:07,1384,26,82
2023-09-14 09:21:23,1385,26,82
2023-09-14 09:22:39,1386,26,82
2023-09-14 09:23:55,1387,26,82
2023-09-14 09:25:11,1388,26,83
2023-09-14 09:26:26,1389,27,83
2023-09-14 09:27:43,1390,27,83
2023-09-14 09:28:58,1391,27,83
2023-09-14 09:30:14,1392,24,83
2023-09-14 09:31:31,1393,25,83
2023-09-14 09:32:46,1394,25,83
2023-09-14 09:34:02,1395,25,83
2023-09-14 09:35:17,1396,25,83
2023-09-14 09:36:33,1397,25,83
2023-09-14 09:37:48,1398,25,83
2023-09-14 09:39:05,1399,25,83
2023-09-14 09:40:20,1400,25,83
2023-09-14 09:41:36,1401,25,83
2023-09-14 09:42:52,1402,25,83
2023-09-14 09:44:08,1403,25,83
2023-09-14 09:45:24,1404,25,83
2023-09-14 09:46:39,1405,25,83
2023-09-14 09:47:56,1406,25,83
2023-09-14 09:49:13,1407,25,83
2023-09-14 09:50:29,1408,25,83
2023-09-14 09:51:44,1409,25,83
2023-09-14 09:53:00,1410,25,83
2023-09-14 09:54:15,1411,25,83
2023-09-14 09:55:32,1412,25,83
2023-09-14 09:56:48,1413,25,83
2023-09-14 09:58:04,1414,25,83
2023-09-14 09:59:19,1415,25,83
2023-09-14 10:00:35,1416,25,83
2023-09-14 10:01:50,1417,25,83
2023-09-14 10:03:06,1418,26,83
2023-09-14 10:04:21,1419,26,83
2023-09-14 10:05:37,1420,26,83
2023-09-14 10:06:53,1421,26,83
2023-09-14 10:08:09,1422,26,83
2023-09-14 10:09:24,1423,26,83
2023-09-14 10:10:40,1424,26,83
2023-09-14 10:11:56,1425,26,83
2023-09-14 10:13:13,1426,26,83
2023-09-14 10:14:32,1427,26,83
2023-09-14 10:15:52,1428,26,83
2023-09-14 10:17:09,1429,26,83
2023-09-14 10:18:28,1430,26,83
2023-09-14 10:19:43,1431,26,83
2023-09-14 10:20:59,1432,26,83
2023-09-14 10:22:16,1433,26,83
2023-09-14 10:19:44,1434,26,83
2023-09-14 10:21:00,1435,26,83
2023-09-14 10:22:17,1436,26,83
2023-09-14 10:23:17,1437,26,83
2023-09-14 10:24:17,1438,26,83
2023-09-14 10:25:17,1439,26,84
2023-09-14 10:26:17,1440,26,84
2023-09-15 07:44:22,1441,24,79
2023-09-15 07:45:30,1442,24,79
2023-09-15 07:46:48,1443,24,79
2023-09-15 07:49:37,1444,24,79
2023-09-15 07:51:04,1445,24,79
2023-09-15 07:52:32,1446,25,80
2023-09-15 07:53:51,1447,25,80
